,Date,Close/Last,Volume,Open,High,Low,Gain or Loss,Next Day,SPY Open,SPY High,SPY Low,SPY Close,SPY Adj Close,SPY Volume,SPY Gain or Loss,SPY Next Day,Quarter,Quarter1,Quarter2,Quarter3,Quarter4,Earnings,iPhone,iPad,Mac,Other
1231,05/06/2015,125.01,72037370.0,126.56,126.75,123.36,0.0,1.0,209.56,209.93,206.76,208.04,180.52,135060200.0,0.0,1.0,2015Q2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1232,05/05/2015,125.8,49127770.0,128.15,128.4498,125.78,0.0,0.0,211.03,211.46,208.73,208.9,181.27,113326200.0,0.0,0.0,2015Q2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1233,05/04/2015,128.7,50905020.0,129.5,130.57,128.26,0.0,0.0,211.23,212.02,211.1,211.32,183.37,70927200.0,1.0,0.0,2015Q2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1234,05/01/2015,128.95,57349000.0,126.1,130.13,125.3,1.0,0.0,209.4,210.77,209.28,210.72,182.85,103399700.0,1.0,1.0,2015Q2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1235,04/30/2015,125.15,82924980.0,127.5,127.88,124.58,0.0,1.0,209.88,210.35,207.62,208.46,180.88,161304900.0,0.0,1.0,2015Q2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1236,04/29/2015,128.64,63063240.0,130.16,131.59,128.3,0.0,0.0,210.37,211.29,209.6,210.57,182.72,125684900.0,0.0,0.0,2015Q2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1237,04/28/2015,130.56,118693700.0,134.455,134.54,129.57,0.0,0.0,210.74,211.5,209.33,211.44,183.47,86863500.0,1.0,0.0,2015Q2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1238,04/27/2015,132.65,95084260.0,132.31,133.13,131.15,1.0,0.0,212.33,212.48,210.54,210.77,182.89,79358100.0,0.0,1.0,2015Q2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1239,04/24/2015,130.28,44209710.0,130.49,130.63,129.23,1.0,1.0,211.66,211.97,211.11,211.65,183.65,61327400.0,1.0,0.0,2015Q2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1240,04/23/2015,129.67,45596690.0,128.3,130.42,128.14,1.0,1.0,210.15,211.94,210.01,211.16,183.23,102585900.0,1.0,1.0,2015Q2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1241,04/22/2015,128.62,37575420.0,126.99,128.87,126.32,1.0,1.0,210.01,210.85,208.9,210.63,182.77,78264600.0,1.0,1.0,2015Q2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1242,04/21/2015,126.91,32341380.0,128.1,128.2,126.67,0.0,1.0,210.67,210.86,209.24,209.6,181.87,72559800.0,0.0,1.0,2015Q2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1243,04/20/2015,127.6,46975110.0,125.57,128.12,125.17,1.0,0.0,209.06,210.25,208.96,209.85,182.09,92189500.0,1.0,0.0,2015Q2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1244,04/17/2015,124.75,51481310.0,125.55,126.14,124.46,0.0,1.0,208.94,209.23,207.01,207.95,180.44,191113200.0,0.0,1.0,2015Q2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1245,04/16/2015,126.17,28020240.0,126.28,127.1,126.11,0.0,0.0,210.03,210.98,209.79,210.37,182.54,68934900.0,0.0,0.0,2015Q2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1246,04/15/2015,126.78,28922420.0,126.41,127.13,126.01,1.0,0.0,210.05,211.04,209.95,210.43,182.59,99529300.0,1.0,0.0,2015Q2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1247,04/14/2015,126.3,25418280.0,127.0,127.29,125.91,0.0,1.0,208.85,209.71,208.1,209.49,181.78,75099900.0,1.0,1.0,2015Q2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1248,04/13/2015,126.85,36248620.0,128.37,128.57,126.61,0.0,0.0,209.87,210.63,209.03,209.09,181.43,74436600.0,0.0,1.0,2015Q2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1249,04/10/2015,127.1,40125760.0,125.95,127.21,125.26,1.0,0.0,209.2,210.09,208.96,210.04,182.26,72722900.0,1.0,0.0,2015Q2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1250,04/09/2015,126.56,32244360.0,125.85,126.58,124.66,1.0,1.0,207.78,209.18,207.19,208.9,181.27,85548900.0,1.0,1.0,2015Q2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1251,04/08/2015,125.6,37272090.0,125.85,126.4,124.97,0.0,1.0,207.55,208.51,207.08,207.98,180.47,89351900.0,1.0,1.0,2015Q2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1252,04/07/2015,126.01,34894810.0,127.64,128.1218,125.98,0.0,0.0,207.86,208.76,207.24,207.28,179.86,81236300.0,0.0,1.0,2015Q2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1253,04/06/2015,127.35,36917490.0,124.47,127.51,124.33,1.0,0.0,205.37,208.45,205.21,207.83,180.34,114368200.0,1.0,0.0,2015Q2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1254,04/02/2015,125.32,32171410.0,125.03,125.56,124.19,1.0,1.0,205.62,206.98,205.4,206.44,179.13,86900900.0,1.0,1.0,2015Q2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1255,04/01/2015,124.25,40463140.0,124.82,125.12,123.1,0.0,1.0,206.39,206.42,204.51,205.7,178.49,137303600.0,0.0,1.0,2015Q2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1256,03/31/2015,124.43,42019420.0,126.09,126.49,124.355,0.0,0.0,207.26,208.1,206.36,206.43,179.12,126768700.0,0.0,0.0,2015Q1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1257,03/30/2015,126.37,46974980.0,124.05,126.4,124.0,1.0,0.0,206.98,208.61,206.96,208.25,180.7,96180400.0,1.0,0.0,2015Q1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1258,03/27/2015,123.25,39471720.0,124.57,124.7,122.91,0.0,1.0,205.13,205.95,204.9,205.74,178.52,118939000.0,1.0,1.0,2015Q1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1259,03/26/2015,124.24,47409610.0,122.76,124.88,122.6,1.0,0.0,204.96,206.37,204.12,205.27,178.12,153067200.0,0.0,1.0,2015Q1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1260,03/25/2015,123.38,51505600.0,126.54,126.82,123.38,0.0,1.0,209.07,209.35,205.71,205.76,178.54,159521700.0,0.0,0.0,2015Q1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1261,03/24/2015,126.69,32747200.0,127.23,128.04,126.56,0.0,0.0,209.85,210.4,208.74,208.82,181.2,77805300.0,0.0,0.0,2015Q1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1262,03/23/2015,127.21,37597600.0,127.12,127.85,126.52,1.0,0.0,210.42,211.11,210.0,210.0,182.22,71784500.0,0.0,0.0,2015Q1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1263,03/20/2015,125.9,68516180.0,128.25,128.4,125.16,0.0,1.0,209.71,211.02,209.49,210.41,182.58,177715100.0,0.0,0.0,2015Q1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1265,03/19/2015,127.495,45674520.0,128.75,129.2451,127.4,0.0,0.0,209.96,210.47,209.03,209.5,180.98,117917300.0,0.0,0.0,2015Q1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1266,03/18/2015,128.47,65118170.0,127.0,129.16,126.37,1.0,0.0,207.39,211.27,206.62,210.46,181.81,228808500.0,1.0,0.0,2015Q1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1267,03/17/2015,127.04,50891230.0,125.9,127.32,125.65,1.0,1.0,207.69,208.42,206.98,207.96,179.65,94510400.0,0.0,1.0,2015Q1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1268,03/16/2015,124.95,35816300.0,123.88,124.95,122.87,1.0,1.0,206.71,208.69,205.86,208.58,180.18,136099200.0,1.0,0.0,2015Q1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1269,03/13/2015,123.59,51744670.0,124.4,125.3951,122.58,0.0,1.0,206.77,207.93,204.58,205.83,177.81,162410900.0,0.0,1.0,2015Q1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1270,03/12/2015,124.45,48233270.0,122.31,124.9,121.63,1.0,0.0,205.26,207.18,205.2,207.1,178.91,93993500.0,1.0,0.0,2015Q1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1271,03/11/2015,122.24,68812690.0,124.75,124.77,122.11,0.0,1.0,205.29,205.5,204.4,204.5,176.66,110145700.0,0.0,1.0,2015Q1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1272,03/10/2015,124.51,68720360.0,126.41,127.22,123.8,0.0,0.0,206.71,206.81,204.93,204.98,177.07,157121300.0,0.0,0.0,2015Q1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1273,03/09/2015,127.14,88410240.0,127.96,129.57,125.06,1.0,0.0,207.74,208.79,207.55,208.36,179.99,89818900.0,1.0,0.0,2015Q1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1274,03/06/2015,126.6,72699680.0,128.4,129.37,126.26,1.0,1.0,209.42,209.94,207.1,207.5,179.25,188128000.0,0.0,1.0,2015Q1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1275,03/05/2015,126.41,56391280.0,128.58,128.75,125.76,0.0,1.0,210.62,210.8,209.85,210.46,181.81,76873000.0,1.0,0.0,2015Q1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1276,03/04/2015,128.54,31588480.0,129.1,129.56,128.32,0.0,0.0,210.4,210.49,209.06,210.23,181.61,114497200.0,0.0,1.0,2015Q1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1277,03/03/2015,129.36,37749900.0,128.96,129.52,128.09,1.0,0.0,211.47,212.05,210.08,211.12,182.38,110325800.0,0.0,0.0,2015Q1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1278,03/02/2015,129.09,48042680.0,129.25,130.28,128.3,1.0,1.0,210.78,212.06,210.72,211.99,183.13,87491400.0,1.0,0.0,2015Q1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1279,02/27/2015,128.46,61931350.0,130.0,130.57,128.24,0.0,1.0,211.26,211.58,210.6,210.66,181.98,108076000.0,0.0,1.0,2015Q1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1280,02/26/2015,130.415,91171830.0,128.785,130.87,126.61,1.0,0.0,211.52,211.71,210.65,211.38,182.6,72697900.0,0.0,0.0,2015Q1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1281,02/25/2015,128.79,74555120.0,131.56,131.6,128.15,0.0,1.0,211.66,212.24,211.22,211.63,182.82,73061700.0,0.0,0.0,2015Q1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1282,02/24/2015,132.17,69109410.0,132.94,133.6,131.17,0.0,0.0,211.12,212.05,210.76,211.81,182.98,72472300.0,1.0,0.0,2015Q1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1283,02/23/2015,133.0,73089250.0,130.02,133.0,129.66,1.0,0.0,210.94,211.21,210.48,211.21,182.46,74411100.0,0.0,1.0,2015Q1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1284,02/20/2015,129.495,48878410.0,128.62,129.5,128.05,1.0,1.0,209.48,211.33,208.73,211.24,182.48,140896400.0,1.0,0.0,2015Q1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1285,02/19/2015,128.45,37295460.0,128.48,129.03,128.33,0.0,1.0,209.41,210.42,209.24,209.98,181.39,91462500.0,0.0,1.0,2015Q1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1286,02/18/2015,128.715,44695980.0,127.625,128.78,127.45,1.0,0.0,209.66,210.22,209.34,210.13,181.52,80652900.0,1.0,0.0,2015Q1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1287,02/17/2015,127.83,63014110.0,127.49,128.88,126.92,1.0,1.0,209.4,210.32,209.1,210.11,181.51,76968200.0,1.0,1.0,2015Q1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1288,02/13/2015,127.08,53955650.0,127.28,127.28,125.65,1.0,1.0,209.07,209.84,208.76,209.78,181.22,93670400.0,1.0,1.0,2015Q1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1289,02/12/2015,126.46,74374630.0,126.06,127.48,125.57,1.0,1.0,207.89,208.99,206.97,208.92,180.48,97545900.0,1.0,1.0,2015Q1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1290,02/11/2015,124.88,73278020.0,122.77,124.92,122.5,1.0,1.0,206.61,207.45,205.83,206.93,178.76,91087800.0,1.0,1.0,2015Q1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1291,02/10/2015,122.02,61845390.0,120.17,122.15,120.16,1.0,1.0,205.88,207.12,204.68,206.81,178.66,96164200.0,1.0,1.0,2015Q1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1292,02/09/2015,119.72,37900780.0,118.55,119.84,118.43,1.0,1.0,204.77,205.64,204.14,204.63,176.77,87219000.0,0.0,1.0,2015Q1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1293,02/06/2015,118.93,43633660.0,120.02,120.25,118.45,0.0,1.0,206.56,207.24,204.92,205.55,177.57,125672000.0,0.0,0.0,2015Q1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1294,02/05/2015,119.94,42197110.0,120.02,120.23,119.25,1.0,0.0,204.86,206.3,204.77,206.12,178.06,97953200.0,1.0,0.0,2015Q1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1295,02/04/2015,119.56,69975180.0,118.5,120.51,118.309,1.0,1.0,203.92,205.38,203.51,204.06,176.28,134306700.0,0.0,1.0,2015Q1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1296,02/03/2015,118.65,51842080.0,118.5,119.09,117.61,1.0,1.0,203,204.85,202.55,204.84,176.95,124212900.0,1.0,0.0,2015Q1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1297,02/02/2015,118.63,62542440.0,118.05,119.17,116.08,1.0,1.0,200.05,202.03,197.86,201.92,174.43,163107000.0,1.0,1.0,2015Q1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1298,01/30/2015,117.16,83646800.0,118.4,120.0,116.85,0.0,1.0,200.57,202.17,199.13,199.45,172.3,197729700.0,0.0,1.0,2015Q1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1299,01/29/2015,118.9,84132130.0,116.32,119.19,115.56,1.0,0.0,200.38,202.3,198.68,201.99,174.49,173585400.0,1.0,0.0,2015Q1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1300,01/28/2015,115.31,146184300.0,117.625,118.12,115.31,1.0,1.0,204.17,204.29,199.91,200.14,172.89,168514300.0,0.0,1.0,2015Q1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1301,01/27/2015,109.14,92326640.0,112.42,112.48,109.03,0.0,1.0,202.97,204.12,201.74,202.74,175.14,134044600.0,0.0,0.0,2015Q1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1302,01/26/2015,113.1,55457420.0,113.74,114.3626,112.8,1.0,0.0,204.71,205.56,203.85,205.45,177.48,92009700.0,1.0,0.0,2015Q1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1303,01/23/2015,112.98,46420020.0,112.3,113.75,111.53,1.0,1.0,205.79,206.1,204.81,204.97,177.07,117516800.0,0.0,1.0,2015Q1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1304,01/22/2015,112.4,53717440.0,110.26,112.47,109.72,1.0,1.0,203.99,206.26,202.33,206.1,178.04,174356000.0,1.0,0.0,2015Q1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1305,01/21/2015,109.55,48482860.0,108.95,111.06,108.27,1.0,1.0,201.5,203.66,200.94,203.08,175.43,122942700.0,1.0,1.0,2015Q1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1306,01/20/2015,108.72,49742320.0,107.84,108.9667,106.5,1.0,1.0,202.4,202.72,200.17,202.06,174.55,130991100.0,1.0,1.0,2015Q1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1307,01/16/2015,105.99,78453330.0,107.03,107.58,105.2,0.0,1.0,198.77,201.82,198.55,201.63,174.18,211879600.0,1.0,1.0,2015Q1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1308,01/15/2015,106.82,59808470.0,110.0,110.06,106.66,0.0,0.0,201.63,202.01,198.88,199.02,171.93,176613900.0,0.0,1.0,2015Q1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1309,01/14/2015,109.8,48728190.0,109.04,110.49,108.5,0.0,0.0,199.65,201.1,198.57,200.86,173.52,192991100.0,0.0,0.0,2015Q1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1310,01/13/2015,110.22,66969980.0,111.43,112.8,108.91,1.0,0.0,204.12,205.48,200.51,202.08,174.57,214553300.0,0.0,0.0,2015Q1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1311,01/12/2015,109.25,49571170.0,112.6,112.63,108.8,0.0,1.0,204.41,204.6,201.92,202.65,175.06,144396100.0,0.0,0.0,2015Q1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1312,01/09/2015,112.01,53645730.0,112.67,113.25,110.21,1.0,0.0,206.4,206.42,203.51,204.25,176.44,158567300.0,0.0,0.0,2015Q1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1313,01/08/2015,111.89,59168760.0,109.23,112.15,108.7,1.0,1.0,204.01,206.16,203.99,205.9,177.87,147217800.0,1.0,0.0,2015Q1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1314,01/07/2015,107.75,39983350.0,107.2,108.2,106.695,1.0,1.0,201.42,202.72,200.88,202.31,174.77,125346700.0,1.0,1.0,2015Q1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1315,01/06/2015,106.26,65682250.0,106.54,107.43,104.63,1.0,1.0,202.09,202.72,198.86,199.82,172.62,209151400.0,0.0,1.0,2015Q1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1316,01/05/2015,106.25,64210880.0,108.29,108.65,105.41,0.0,1.0,204.17,204.37,201.35,201.72,174.26,169632600.0,0.0,0.0,2015Q1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1317,01/02/2015,109.33,53143770.0,111.39,111.44,107.35,0.0,0.0,206.38,206.88,204.18,205.43,177.46,121465900.0,0.0,0.0,2015Q1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1318,12/31/2014,110.38,41304780.0,112.82,113.13,110.21,0.0,0.0,207.99,208.19,205.39,205.54,177.56,130333800.0,0.0,0.0,2014Q4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1319,12/30/2014,112.52,29798660.0,113.64,113.92,112.11,0.0,0.0,208.21,208.37,207.51,207.6,179.34,73540800.0,0.0,0.0,2014Q4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1320,12/29/2014,113.91,27533430.0,113.79,114.77,113.7,0.0,0.0,208.22,208.97,208.14,208.72,180.31,79643900.0,1.0,0.0,2014Q4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1321,12/26/2014,113.99,33681200.0,112.1,114.52,112.01,1.0,0.0,208.31,208.85,208.25,208.44,180.06,57326700.0,1.0,1.0,2014Q4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1322,12/24/2014,112.01,14479610.0,112.58,112.71,112.01,0.0,1.0,208.02,208.34,207.72,207.77,179.49,42963400.0,1.0,1.0,2014Q4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1323,12/23/2014,112.54,25991030.0,113.23,113.33,112.46,0.0,0.0,208.17,208.23,207.4,207.75,179.47,122167900.0,1.0,1.0,2014Q4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1324,12/22/2014,112.94,45097060.0,112.16,113.49,111.97,1.0,0.0,206.75,207.47,206.46,207.47,179.23,148318900.0,1.0,1.0,2014Q4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1325,12/19/2014,111.78,86595830.0,112.26,113.24,111.66,0.0,1.0,206.43,207.33,205.61,206.52,178.41,245084600.0,0.0,1.0,2014Q4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1327,12/18/2014,112.65,58785590.0,111.87,112.65,110.66,1.0,0.0,204.74,212.97,203.92,206.78,177.65,257633900.0,1.0,0.0,2014Q4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1328,12/17/2014,109.41,53265930.0,107.12,109.84,106.82,1.0,1.0,198.44,202.34,198.29,201.79,173.36,253910100.0,1.0,1.0,2014Q4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1329,12/16/2014,106.745,60651790.0,106.37,110.16,106.26,0.0,1.0,198.58,202.4,197.86,197.91,170.03,259543800.0,0.0,1.0,2014Q4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1330,12/15/2014,108.225,67083260.0,110.7,111.6,106.35,0.0,0.0,201.98,202.53,198.78,199.51,171.4,189965800.0,0.0,0.0,2014Q4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1331,12/12/2014,109.73,55873820.0,110.46,111.87,109.58,0.0,0.0,202.64,203.82,200.85,200.89,172.59,202330200.0,0.0,0.0,2014Q4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1332,12/11/2014,111.62,41404690.0,112.26,113.8,111.34,0.0,0.0,203.88,206.19,203.71,204.19,175.42,159012800.0,1.0,0.0,2014Q4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1333,12/10/2014,111.95,44475360.0,114.41,114.85,111.54,0.0,0.0,205.91,205.98,202.93,203.16,174.54,159856400.0,0.0,1.0,2014Q4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1334,12/09/2014,114.12,60112240.0,110.19,114.3,109.35,1.0,0.0,204.37,206.6,203.91,206.47,177.38,125180100.0,0.0,0.0,2014Q4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1335,12/08/2014,112.4,57445030.0,114.1,114.648,111.62,0.0,1.0,207.52,208.12,205.93,206.61,177.5,108588200.0,0.0,0.0,2014Q4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1336,12/05/2014,115.0,38230970.0,115.99,116.08,114.64,0.0,0.0,207.87,208.47,207.55,208.0,178.7,91025500.0,1.0,0.0,2014Q4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1337,12/04/2014,115.49,42068020.0,115.77,117.2,115.29,0.0,0.0,207.54,208.27,206.7,207.66,178.41,91316600.0,0.0,1.0,2014Q4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1338,12/03/2014,115.93,42956200.0,115.75,116.35,115.11,1.0,0.0,207.3,208.15,207.1,207.89,178.6,68952000.0,1.0,0.0,2014Q4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1339,12/02/2014,114.63,59205320.0,113.5,115.75,112.75,0.0,1.0,205.81,207.34,205.78,207.09,177.92,74507200.0,1.0,1.0,2014Q4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1340,12/01/2014,115.07,83657780.0,118.81,119.25,111.27,0.0,0.0,206.4,206.54,205.38,205.76,176.77,103968400.0,0.0,1.0,2014Q4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1341,11/28/2014,118.93,24814400.0,119.27,119.4,118.05,0.0,0.0,207.49,207.87,206.91,207.2,178.01,57890100.0,0.0,0.0,2014Q4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1342,11/26/2014,119.0,40756950.0,117.94,119.1,117.83,1.0,0.0,207.29,207.76,207.03,207.64,178.39,62167800.0,1.0,0.0,2014Q4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1343,11/25/2014,117.6,68719930.0,119.07,119.75,117.45,0.0,1.0,207.54,207.79,206.8,207.11,177.93,79108300.0,0.0,1.0,2014Q4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1344,11/24/2014,118.625,46867340.0,116.85,118.77,116.62,1.0,0.0,207.17,207.39,206.91,207.26,178.06,65880800.0,1.0,0.0,2014Q4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1345,11/21/2014,116.47,56759320.0,117.51,117.57,116.03,1.0,1.0,207.64,207.84,205.98,206.68,177.56,142327300.0,1.0,1.0,2014Q4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1346,11/20/2014,116.31,43148650.0,114.91,116.86,114.85,1.0,1.0,204.26,205.71,204.18,205.58,176.62,72840300.0,1.0,1.0,2014Q4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1347,11/19/2014,114.67,41815550.0,115.44,115.74,113.8,0.0,1.0,205.31,205.55,204.3,205.22,176.31,82373000.0,0.0,1.0,2014Q4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1348,11/18/2014,115.47,44163250.0,113.94,115.69,113.89,1.0,0.0,204.44,205.92,204.44,205.55,176.59,76068100.0,1.0,0.0,2014Q4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1349,11/17/2014,113.99,46687710.0,114.27,117.28,113.3,0.0,1.0,203.85,204.58,203.65,204.37,175.58,80441000.0,1.0,1.0,2014Q4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1350,11/14/2014,114.18,43789060.0,113.15,114.19,113.05,1.0,0.0,204.1,204.49,203.72,204.24,175.47,80417500.0,1.0,1.0,2014Q4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1351,11/13/2014,112.82,59418180.0,111.8,113.45,111.6,1.0,1.0,204.16,204.83,203.21,204.19,175.42,85357900.0,1.0,1.0,2014Q4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
